id,geography,totpop,fem18_49,per_fem,medinc,moe_medinc
36047056200,"Census Tract 562, Kings County, New York city, New York",1654,279,16.900000000000002,66250.0,19873.0
36047056300,"Census Tract 563, Kings County, New York city, New York",4360,1279,29.299999999999997,66591.0,10236.0
36047056400,"Census Tract 564, Kings County, New York city, New York",2451,472,19.3,71707.0,9072.0
36047056500,"Census Tract 565, Kings County, New York city, New York",3255,1017,31.2,78445.0,14560.0
36047056600,"Census Tract 566, Kings County, New York city, New York",2419,510,21.099999999999998,61779.0,12131.0
36047056800,"Census Tract 568, Kings County, New York city, New York",1314,276,21.0,79583.0,9459.0
36047056900,"Census Tract 569, Kings County, New York city, New York",1630,541,33.2,71111.0,8708.0
36047057000,"Census Tract 570, Kings County, New York city, New York",3384,572,16.900000000000002,57200.0,11930.0
36047057100,"Census Tract 571, Kings County, New York city, New York",4400,1357,30.8,58553.0,23401.0
36047057200,"Census Tract 572, Kings County, New York city, New York",5443,1406,25.8,18459.0,3492.0
36047057300,"Census Tract 573, Kings County, New York city, New York",2608,787,30.2,70878.0,11868.0
36047057400,"Census Tract 574, Kings County, New York city, New York",2657,551,20.7,83295.0,20530.0
36047057500,"Census Tract 575, Kings County, New York city, New York",4249,1246,29.299999999999997,79476.0,14823.0
36047057600,"Census Tract 576, Kings County, New York city, New York",2918,637,21.8,68950.0,6896.0
36047057800,"Census Tract 578, Kings County, New York city, New York",3176,711,22.400000000000002,37953.0,4413.0
36047057900,"Census Tract 579, Kings County, New York city, New York",1117,332,29.7,56500.0,17310.0
36047058000,"Census Tract 580, Kings County, New York city, New York",3365,800,23.799999999999997,40675.0,10000.0
36047058200,"Census Tract 582, Kings County, New York city, New York",2967,632,21.3,43750.0,16685.0
36047058400,"Census Tract 584, Kings County, New York city, New York",3620,798,22.0,58975.0,13600.0
36047058600,"Census Tract 586, Kings County, New York city, New York",2519,550,21.8,56797.0,14087.0
36047058800,"Census Tract 588, Kings County, New York city, New York",3245,723,22.3,61964.0,13807.0
36047058900,"Census Tract 589, Kings County, New York city, New York",1904,565,29.7,82311.0,12981.0
36047059000,"Census Tract 590, Kings County, New York city, New York",1899,469,24.7,49792.0,10381.0
36047059100,"Census Tract 591, Kings County, New York city, New York",3920,1205,30.7,76532.0,18072.0
36047059200,"Census Tract 592, Kings County, New York city, New York",3870,837,21.6,61164.0,20044.0
36047059300,"Census Tract 593, Kings County, New York city, New York",2228,674,30.3,73021.0,12049.0
36047059401,"Census Tract 594.01, Kings County, New York city, New York",7628,1718,22.5,42067.0,13433.0
36047059402,"Census Tract 594.02, Kings County, New York city, New York",4551,889,19.5,68429.0,7293.0
36047059600,"Census Tract 596, Kings County, New York city, New York",2306,391,17.0,61422.0,14960.0
36047059800,"Census Tract 598, Kings County, New York city, New York",3427,743,21.7,63613.0,13339.0
36047060000,"Census Tract 600, Kings County, New York city, New York",6067,1321,21.8,51845.0,11431.0
36047060600,"Census Tract 606, Kings County, New York city, New York",2555,492,19.3,29759.0,12389.0
36047060800,"Census Tract 608, Kings County, New York city, New York",3574,821,23.0,50213.0,11113.0
36047061002,"Census Tract 610.02, Kings County, New York city, New York",4508,888,19.7,68750.0,22239.0
36047061003,"Census Tract 610.03, Kings County, New York city, New York",1984,493,24.8,45202.0,11340.0
36047061004,"Census Tract 610.04, Kings County, New York city, New York",6447,1232,19.1,23583.0,5636.0
36047061200,"Census Tract 612, Kings County, New York city, New York",1076,208,19.3,63333.0,17729.0
36047061600,"Census Tract 616, Kings County, New York city, New York",1656,250,15.1,103000.0,53832.0
36047062000,"Census Tract 620, Kings County, New York city, New York",1850,335,18.099999999999998,103929.0,17555.0
36047062200,"Census Tract 622, Kings County, New York city, New York",3252,695,21.4,52353.0,14066.0
36047062600,"Census Tract 626, Kings County, New York city, New York",2788,567,20.3,45547.0,14530.0
36047062800,"Census Tract 628, Kings County, New York city, New York",5226,1108,21.2,70260.0,6054.0
36047063200,"Census Tract 632, Kings County, New York city, New York",1447,245,16.900000000000002,60139.0,13943.0
36047063600,"Census Tract 636, Kings County, New York city, New York",1236,228,18.4,93214.0,15117.0
36047063800,"Census Tract 638, Kings County, New York city, New York",1524,288,18.9,69405.0,12904.0
36047064000,"Census Tract 640, Kings County, New York city, New York",1599,303,18.9,97241.0,20842.0
36047064200,"Census Tract 642, Kings County, New York city, New York",2518,500,19.900000000000002,59732.0,9831.0
36047064400,"Census Tract 644, Kings County, New York city, New York",2528,523,20.7,83125.0,13049.0
36047064600,"Census Tract 646, Kings County, New York city, New York",2189,461,21.099999999999998,89350.0,9468.0
36047064800,"Census Tract 648, Kings County, New York city, New York",1945,400,20.599999999999998,63393.0,6856.0
36047065000,"Census Tract 650, Kings County, New York city, New York",1389,334,24.0,51339.0,22990.0
36047065200,"Census Tract 652, Kings County, New York city, New York",1232,265,21.5,95368.0,14968.0
36047065400,"Census Tract 654, Kings County, New York city, New York",1607,310,19.3,89750.0,17662.0
36047065600,"Census Tract 656, Kings County, New York city, New York",1708,348,20.4,82250.0,27069.0
36047065800,"Census Tract 658, Kings County, New York city, New York",1762,374,21.2,81932.0,13572.0
36047066000,"Census Tract 660, Kings County, New York city, New York",1773,326,18.4,87708.0,8962.0
36047066200,"Census Tract 662, Kings County, New York city, New York",1411,275,19.5,80893.0,17439.0
36047066600,"Census Tract 666, Kings County, New York city, New York",0,0,0.0,,
36047067000,"Census Tract 670, Kings County, New York city, New York",2680,643,24.0,60857.0,6486.0
36047067200,"Census Tract 672, Kings County, New York city, New York",1422,349,24.5,63571.0,8099.0
36047067400,"Census Tract 674, Kings County, New York city, New York",1964,488,24.8,81964.0,17419.0
36047067600,"Census Tract 676, Kings County, New York city, New York",1657,423,25.5,75972.0,12427.0
36047067800,"Census Tract 678, Kings County, New York city, New York",2660,640,24.099999999999998,81847.0,3936.0
36047068000,"Census Tract 680, Kings County, New York city, New York",1809,456,25.2,69375.0,15747.0
36047068200,"Census Tract 682, Kings County, New York city, New York",2432,586,24.099999999999998,78875.0,27520.0
36047068600,"Census Tract 686, Kings County, New York city, New York",1533,320,20.9,51800.0,9134.0
36047068800,"Census Tract 688, Kings County, New York city, New York",1614,348,21.6,81750.0,15710.0
36047069000,"Census Tract 690, Kings County, New York city, New York",1791,434,24.2,78663.0,7299.0
36047069200,"Census Tract 692, Kings County, New York city, New York",2392,606,25.3,84674.0,19187.0
36047069601,"Census Tract 696.01, Kings County, New York city, New York",3780,902,23.9,53047.0,11768.0
36047069602,"Census Tract 696.02, Kings County, New York city, New York",5995,1404,23.400000000000002,89375.0,17629.0
36047069800,"Census Tract 698, Kings County, New York city, New York",1277,234,18.3,73681.0,7741.0
36047070000,"Census Tract 700, Kings County, New York city, New York",1703,326,19.1,66250.0,28554.0
36047070201,"Census Tract 702.01, Kings County, New York city, New York",6573,1222,18.6,59655.0,19619.0
36047070202,"Census Tract 702.02, Kings County, New York city, New York",37,10,27.0,,
36047070203,"Census Tract 702.03, Kings County, New York city, New York",0,0,0.0,,
36047070600,"Census Tract 706, Kings County, New York city, New York",2700,543,20.1,85515.0,10954.0
36047072000,"Census Tract 720, Kings County, New York city, New York",2167,582,26.900000000000002,63000.0,17142.0
36047072200,"Census Tract 722, Kings County, New York city, New York",2655,656,24.7,61286.0,7800.0
36047072400,"Census Tract 724, Kings County, New York city, New York",1755,449,25.6,76071.0,13113.0
36047072600,"Census Tract 726, Kings County, New York city, New York",2093,507,24.2,82961.0,11773.0
36047072800,"Census Tract 728, Kings County, New York city, New York",3193,750,23.5,67102.0,15461.0
36047073000,"Census Tract 730, Kings County, New York city, New York",1979,430,21.7,93462.0,16735.0
36047073200,"Census Tract 732, Kings County, New York city, New York",2096,535,25.5,74018.0,12367.0
36047073400,"Census Tract 734, Kings County, New York city, New York",1889,459,24.3,84167.0,10940.0
36047073600,"Census Tract 736, Kings County, New York city, New York",3368,847,25.1,60051.0,4656.0
36047073800,"Census Tract 738, Kings County, New York city, New York",3225,737,22.900000000000002,55714.0,17540.0
36047074000,"Census Tract 740, Kings County, New York city, New York",3531,879,24.9,60170.0,14613.0
36047074200,"Census Tract 742, Kings County, New York city, New York",3292,731,22.2,75952.0,9676.0
36047074400,"Census Tract 744, Kings County, New York city, New York",2492,457,18.3,102125.0,38059.0
36047074600,"Census Tract 746, Kings County, New York city, New York",2003,396,19.8,82188.0,36693.0
36047074800,"Census Tract 748, Kings County, New York city, New York",2012,408,20.3,61667.0,18204.0
36047075000,"Census Tract 750, Kings County, New York city, New York",3029,602,19.900000000000002,52774.0,8975.0
36047075200,"Census Tract 752, Kings County, New York city, New York",1130,184,16.3,111429.0,29585.0
36047075400,"Census Tract 754, Kings County, New York city, New York",1488,273,18.3,86389.0,38428.0
36047075600,"Census Tract 756, Kings County, New York city, New York",1993,380,19.1,62935.0,13376.0
36047075800,"Census Tract 758, Kings County, New York city, New York",1816,296,16.3,84044.0,17306.0
36047076000,"Census Tract 760, Kings County, New York city, New York",2776,581,20.9,41364.0,14102.0
36047076200,"Census Tract 762, Kings County, New York city, New York",4235,927,21.9,46667.0,10010.0
36047076400,"Census Tract 764, Kings County, New York city, New York",3487,891,25.6,47364.0,7657.0
36047076600,"Census Tract 766, Kings County, New York city, New York",2061,524,25.4,59926.0,11358.0
36047076800,"Census Tract 768, Kings County, New York city, New York",3407,729,21.4,44858.0,8634.0
36047077000,"Census Tract 770, Kings County, New York city, New York",2722,701,25.8,54732.0,12083.0
36047077200,"Census Tract 772, Kings County, New York city, New York",3394,786,23.200000000000003,61117.0,8672.0
36047077400,"Census Tract 774, Kings County, New York city, New York",2881,788,27.400000000000002,49125.0,13925.0
36047077600,"Census Tract 776, Kings County, New York city, New York",3806,959,25.2,62529.0,10325.0
36047078000,"Census Tract 780, Kings County, New York city, New York",2092,503,24.0,81299.0,8096.0
36047078200,"Census Tract 782, Kings County, New York city, New York",3864,1015,26.3,51975.0,4581.0
36047078400,"Census Tract 784, Kings County, New York city, New York",2348,578,24.6,93176.0,8858.0
36047078600,"Census Tract 786, Kings County, New York city, New York",4256,1093,25.7,42482.0,8912.0
36047078800,"Census Tract 788, Kings County, New York city, New York",3422,862,25.2,40188.0,11673.0
36047079000,"Census Tract 790, Kings County, New York city, New York",5094,1346,26.400000000000002,47500.0,13105.0
36047079200,"Census Tract 792, Kings County, New York city, New York",4372,1226,28.000000000000004,37295.0,5402.0
36047079400,"Census Tract 794, Kings County, New York city, New York",1864,491,26.3,45227.0,14490.0
36047079601,"Census Tract 796.01, Kings County, New York city, New York",4413,1285,29.099999999999998,46450.0,13001.0
36047079602,"Census Tract 796.02, Kings County, New York city, New York",4814,1259,26.200000000000003,38227.0,6584.0
36047079801,"Census Tract 798.01, Kings County, New York city, New York",3037,803,26.400000000000002,61250.0,14086.0
36047079802,"Census Tract 798.02, Kings County, New York city, New York",5451,1575,28.9,53221.0,9849.0
36047080000,"Census Tract 800, Kings County, New York city, New York",3487,853,24.5,55833.0,9584.0
36047080200,"Census Tract 802, Kings County, New York city, New York",4304,1096,25.5,41607.0,4515.0
36047080400,"Census Tract 804, Kings County, New York city, New York",3250,917,28.199999999999996,31941.0,4494.0
36047080600,"Census Tract 806, Kings County, New York city, New York",3386,861,25.4,39194.0,13770.0
36047080800,"Census Tract 808, Kings County, New York city, New York",1197,83,6.9,9829.0,2214.0
36047081000,"Census Tract 810, Kings County, New York city, New York",2300,586,25.5,40698.0,7494.0
36047081400,"Census Tract 814, Kings County, New York city, New York",2635,630,23.9,48415.0,9338.0
36047081600,"Census Tract 816, Kings County, New York city, New York",2791,663,23.799999999999997,45125.0,7642.0
36047081800,"Census Tract 818, Kings County, New York city, New York",4551,1282,28.199999999999996,44954.0,7007.0
36047082000,"Census Tract 820, Kings County, New York city, New York",5281,1383,26.200000000000003,36472.0,7282.0
36047082200,"Census Tract 822, Kings County, New York city, New York",7280,1799,24.7,38997.0,5615.0
36047082400,"Census Tract 824, Kings County, New York city, New York",4730,1224,25.900000000000002,44432.0,13447.0
36047082600,"Census Tract 826, Kings County, New York city, New York",5513,1344,24.4,44120.0,10994.0
36047082800,"Census Tract 828, Kings County, New York city, New York",3814,1014,26.6,47269.0,5258.0
36047083000,"Census Tract 830, Kings County, New York city, New York",5997,1598,26.6,45598.0,6957.0
36047083200,"Census Tract 832, Kings County, New York city, New York",2289,512,22.400000000000002,62083.0,9212.0
36047083400,"Census Tract 834, Kings County, New York city, New York",1701,379,22.3,57708.0,21937.0
