"abi"	"coname"	"addr"	"city"	"state"	"zip"	"stcode"	"cntycd"	"prmsic"	"ssic1"	"sicd"	"pnacode"	"pnatitl"	"latitude_2010"	"longitude_2010"
"227655677"	"STARBUCKS"	"5106 NORTHERN BLVD"	"FLUSHING"	"NY"	"11377"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7529	-73.9095
"227551959"	"STARBUCKS"	"251 W 42ND ST"	"NEW YORK"	"NY"	"10036"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7569	-73.9888
"400785503"	"STARBUCKS"	"1449 2ND AVE"	"NEW YORK"	"NY"	"10021"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7712	-73.9568
"400785581"	"STARBUCKS"	"240 PARK AVE S # 2"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7381	-73.9882
"400787118"	"STARBUCKS"	"1100 AVE OF THE AMERICAS # 1"	"NEW YORK"	"NY"	"10036"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7548	-73.984
"226110948"	"STARBUCKS"	"10102 QUEENS BLVD"	"FOREST HILLS"	"NY"	"11375"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7263	-73.8528
"224277699"	"STARBUCKS"	"125 PARK AVE # 6"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7514	-73.9779
"222699696"	"STARBUCKS"	"233 BROADWAY # E"	"NEW YORK"	"NY"	"10279"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7124	-74.0078
"222000523"	"STARBUCKS"	"725 5TH AVE # 2"	"NEW YORK"	"NY"	"10022"	"36"	"061"	"581228"	"581220"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7624	-73.9742
"220319800"	"STARBUCKS"	"286 1ST AVE # A"	"NEW YORK"	"NY"	"10009"	"36"	"061"	"581228"	"581220"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7329	-73.9811
"217868652"	"STARBUCKS"	"2138 BROADWAY"	"NEW YORK"	"NY"	"10023"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7811	-73.9808
"215315862"	"STARBUCKS"	"450 W 33RD ST # C"	"NEW YORK"	"NY"	"10001"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.753	-73.9994
"215283003"	"STARBUCKS"	"560 LEXINGTON AVE # 2"	"NEW YORK"	"NY"	"10022"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7569	-73.9726
"993340041"	"STARBUCKS"	"2505 RICHMOND AVE # 3"	"STATEN ISLAND"	"NY"	"10314"	"36"	"085"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.5863	-74.1672
"987542644"	"STARBUCKS"	"21529 NORTHERN BLVD"	"BAYSIDE"	"NY"	"11361"	"36"	"081"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7609	-73.7664
"979161429"	"STARBUCKS"	"1642 3RD AVE"	"NEW YORK"	"NY"	"10128"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7827	-73.9513
"979159852"	"STARBUCKS"	"1 PENN PLZ # 2"	"NEW YORK"	"NY"	"10119"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7514	-73.9915
"979127792"	"STARBUCKS"	"2853 BROADWAY"	"NEW YORK"	"NY"	"10025"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8047	-73.9666
"979125242"	"STARBUCKS"	"540 COLUMBUS AVE"	"NEW YORK"	"NY"	"10024"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7865	-73.9723
"979097805"	"STARBUCKS"	"462 FASHION AVE # 3"	"NEW YORK"	"NY"	"10018"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.752	-73.9903
"979074200"	"STARBUCKS"	"639 3RD AVE"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.75	-73.975
"978876282"	"STARBUCKS"	"195 BROADWAY # B"	"NEW YORK"	"NY"	"10007"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7108	-74.0098
"978790558"	"STARBUCKS"	"10 UNION SQ E"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.735	-73.9903
"972008650"	"STARBUCKS"	"10712 71ST AVE"	"FLUSHING"	"NY"	"11375"	"36"	"081"	"581228"	"514908"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7202	-73.8446
"971564315"	"STARBUCKS"	"50 COURT ST # 2"	"BROOKLYN"	"NY"	"11201"	"36"	"047"	"581228"	"549915"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6924	-73.9913
"964152714"	"STARBUCKS"	"2045 BROADWAY"	"NEW YORK"	"NY"	"10023"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7779	-73.9823
"952306470"	"STARBUCKS"	"120 E 87TH ST # R20E"	"NEW YORK"	"NY"	"10128"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.78	-73.9557
"952076271"	"STARBUCKS"	"1585 BROADWAY # 3"	"NEW YORK"	"NY"	"10036"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.76	-73.9855
"403323524"	"STARBUCKS"	"1491 LEXINGTON AVE # 3"	"NEW YORK"	"NY"	"10029"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7859	-73.9507
"952076255"	"STARBUCKS"	"684 8TH AVE"	"NEW YORK"	"NY"	"10036"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7581	-73.989
"951569912"	"STARBUCKS"	"750 7TH AVE # 3"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7609	-73.9839
"951423011"	"STARBUCKS"	"1372 BROADWAY # 2"	"NEW YORK"	"NY"	"10018"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7523	-73.9869
"951375708"	"STARBUCKS"	"340 MADISON AVE # E"	"NEW YORK"	"NY"	"10173"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7538	-73.9786
"951289297"	"STARBUCKS"	"93 GREENWICH AVE"	"NEW YORK"	"NY"	"10014"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7374	-74.0018
"951221381"	"STARBUCKS"	"124 8TH AVE"	"NEW YORK"	"NY"	"10011"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7412	-74.001
"951210293"	"STARBUCKS"	"304 PARK AVE S"	"NEW YORK"	"NY"	"10010"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7401	-73.987
"951185339"	"STARBUCKS"	"1 BATTERY PARK PLZ # 2"	"NEW YORK"	"NY"	"10004"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7045	-74.0142
"946959038"	"STARBUCKS"	"6151 188TH ST"	"FLUSHING"	"NY"	"11365"	"36"	"081"	"581228"	"549915"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7393	-73.7855
"943913715"	"STARBUCKS"	"684 AVENUE OF THE AMERICAS"	"NEW YORK"	"NY"	"10010"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7418	-73.9932
"404004331"	"STARBUCKS"	"3101 BROADWAY # 5"	"ASTORIA"	"NY"	"11106"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7621	-73.9249
"937083418"	"STARBUCKS"	"7000 AUSTIN ST"	"FLUSHING"	"NY"	"11375"	"36"	"081"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7209	-73.847
"903549814"	"STARBUCKS"	"2929 BROADWAY"	"NEW YORK"	"NY"	"10025"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8071	-73.965
"903489037"	"STARBUCKS"	"72 SPRING ST"	"NEW YORK"	"NY"	"10012"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7225	-73.9977
"903489029"	"STARBUCKS"	"152 COLUMBUS AVE # 154"	"NEW YORK"	"NY"	"10023"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7741	-73.9816
"903488997"	"STARBUCKS"	"1656 BROADWAY"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7623	-73.9834
"903435717"	"STARBUCKS"	"13 ASTOR PL"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7301	-73.9918
"884173048"	"STARBUCKS"	"335 MADISON AVE # D"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.754	-73.9782
"884173030"	"STARBUCKS"	"450 LEXINGTON AVE # E"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7533	-73.9748
"884171976"	"STARBUCKS"	"1117 LEXINGTON AVE # 4"	"NEW YORK"	"NY"	"10075"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7741	-73.9593
"884171935"	"STARBUCKS"	"1128 3RD AVE"	"NEW YORK"	"NY"	"10065"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7659	-73.9637
"884171885"	"STARBUCKS"	"1559 2ND AVE"	"NEW YORK"	"NY"	"10028"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7747	-73.9544
"884171877"	"STARBUCKS"	"585 2ND AVE"	"NEW YORK"	"NY"	"10016"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7436	-73.9769
"884171851"	"STARBUCKS"	"141 2ND AVE"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7292	-73.9873
"884171844"	"STARBUCKS"	"1445 1ST AVE"	"NEW YORK"	"NY"	"10021"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7703	-73.9548
"706954149"	"STARBUCKS"	"3805 MAIN ST"	"FLUSHING"	"NY"	"11354"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7607	-73.8304
"706887935"	"STARBUCKS"	"154 N 7TH ST"	"BROOKLYN"	"NY"	"11249"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7179	-73.9584
"706876138"	"STARBUCKS"	"1608 SHORE PKWY"	"BROOKLYN"	"NY"	"11214"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.594	-73.9998
"706819925"	"STARBUCKS"	"13240 METROPOLITAN AVE"	"RICHMOND HILL"	"NY"	"11418"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7026	-73.8186
"706726522"	"STARBUCKS"	"815 FRANKLIN AVE"	"BROOKLYN"	"NY"	"11238"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6712	-73.9577
"411766621"	"STARBUCKS"	"2252 BROADWAY"	"NEW YORK"	"NY"	"10024"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7848	-73.979
"706307252"	"STARBUCKS"	"JFK INTERNATIONAL AIRPORT"	"JAMAICA"	"NY"	"11435"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7041	-73.8127
"705974561"	"STARBUCKS"	"405 UNION AVE"	"BROOKLYN"	"NY"	"11211"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.713	-73.9515
"414516769"	"STARBUCKS"	"122 GREENWICH AVE # A"	"NEW YORK"	"NY"	"10011"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7386	-74.0022
"414516770"	"STARBUCKS"	"38 PARK ROW # 4"	"NEW YORK"	"NY"	"10038"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7118	-74.0066
"705885783"	"STARBUCKS"	"5296 KINGS PLZ"	"BROOKLYN"	"NY"	"11234"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6112	-73.92
"705863248"	"STARBUCKS"	"3018 ASTORIA BLVD"	"ASTORIA"	"NY"	"11102"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7701	-73.9185
"705768914"	"STARBUCKS"	"239 BLEECKER ST # A"	"NEW YORK"	"NY"	"10014"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7308	-74.0024
"705408149"	"STARBUCKS"	"32 AVENUE OF THE AMERICAS"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.721	-74.0051
"615551355"	"STARBUCKS"	"4609 QUEENS BLVD"	"SUNNYSIDE"	"NY"	"11104"	"36"	"081"	"581228"	"581214"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7434	-73.9186
"243190683"	"STARBUCKS"	"400 E 90TH ST # 1"	"NEW YORK"	"NY"	"10128"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7791	-73.9473
"243190725"	"STARBUCKS"	"1378 MADISON AVE"	"NEW YORK"	"NY"	"10128"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7873	-73.9543
"243190915"	"STARBUCKS"	"111 WORTH ST"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.716	-74.0036
"243191061"	"STARBUCKS"	"150 VARICK ST"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.726	-74.0053
"243191459"	"STARBUCKS"	"145 3RD AVE"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7339	-73.9866
"243191475"	"STARBUCKS"	"301 W 19TH ST"	"NEW YORK"	"NY"	"10011"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7429	-74.0002
"243191616"	"STARBUCKS"	"295 MADISON AVE # E"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"	"581214"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7518	-73.9794
"243191640"	"STARBUCKS"	"230 PARK AVE # E"	"NEW YORK"	"NY"	"10169"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7545	-73.9761
"243191657"	"STARBUCKS"	"511 LEXINGTON AVE"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.755	-73.9733
"243191665"	"STARBUCKS"	"943 2ND AVE"	"NEW YORK"	"NY"	"10022"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7551	-73.9687
"243191681"	"STARBUCKS"	"156 W 52ND ST"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7623	-73.9826
"243191707"	"STARBUCKS"	"1102 1ST AVE"	"NEW YORK"	"NY"	"10065"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7607	-73.9612
"243191756"	"STARBUCKS"	"480 FOREST AVE"	"STATEN ISLAND"	"NY"	"10310"	"36"	"085"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6303	-74.1065
"243252129"	"STARBUCKS"	"607 BRIGHTON BEACH AVE"	"BROOKLYN"	"NY"	"11235"	"36"	"047"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.5779	-73.9612
"243252152"	"STARBUCKS"	"134 MONTAGUE ST"	"BROOKLYN"	"NY"	"11201"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6945	-73.994
"243252772"	"STARBUCKS"	"13811 20TH AVE"	"FLUSHING"	"NY"	"11356"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7818	-73.8304
"241903012"	"STARBUCKS"	"399 PARK AVE # 3"	"NEW YORK"	"NY"	"10022"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7591	-73.9717
"244159380"	"STARBUCKS"	"1330 AVENUE OF THE AMERICAS"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.762	-73.9785
"247512262"	"STARBUCKS"	"1500 BROADWAY # B"	"NEW YORK"	"NY"	"10036"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7568	-73.9856
"249558149"	"STARBUCKS"	"444 E 80TH ST"	"NEW YORK"	"NY"	"10075"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7724	-73.9508
"249651563"	"STARBUCKS"	"300 W 23RD ST"	"NEW YORK"	"NY"	"10011"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7455	-73.9989
"250064110"	"STARBUCKS"	"45 E 51ST ST"	"NEW YORK"	"NY"	"10022"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7581	-73.9738
"251515300"	"STARBUCKS"	"304 W 58TH ST"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7677	-73.983
"252777131"	"STARBUCKS"	"7419 3RD AVE"	"BROOKLYN"	"NY"	"11209"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6315	-74.0275
"241902998"	"STARBUCKS"	"599 LEXINGTON AVE # 6"	"NEW YORK"	"NY"	"10022"	"36"	"061"	"581228"	"581220"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7579	-73.9707
"241902915"	"STARBUCKS"	"685 3RD AVE # 4"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7516	-73.9733
"253475347"	"STARBUCKS"	"90 PARK AVE # 1"	"NEW YORK"	"NY"	"10016"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7507	-73.9794
"253604821"	"STARBUCKS"	"2070 VICTORY BLVD # 1"	"STATEN ISLAND"	"NY"	"10314"	"36"	"085"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6122	-74.1326
"241902683"	"STARBUCKS"	"360 LEXINGTON AVE # A"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7505	-73.9769
"254970361"	"STARBUCKS"	"139 FLATBUSH AVE # A4"	"BROOKLYN"	"NY"	"11217"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6846	-73.9774
"425875208"	"STARBUCKS"	"1281 1ST AVE"	"NEW YORK"	"NY"	"10021"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7687	-73.9582
"425875209"	"STARBUCKS"	"49 1/2 1ST AVE # 1"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7246	-73.9876
"579376849"	"STARBUCKS"	"72 GROVE ST # 1"	"NEW YORK"	"NY"	"10014"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7331	-74.0027
"579269580"	"STARBUCKS"	"525 FASHION AVE # 2"	"NEW YORK"	"NY"	"10018"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7535	-73.9882
"579152299"	"STARBUCKS"	"55 BROAD ST # 3"	"NEW YORK"	"NY"	"10004"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7053	-74.0111
"426307549"	"STARBUCKS"	"822 LEXINGTON AVE"	"NEW YORK"	"NY"	"10065"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7648	-73.9665
"579123753"	"STARBUCKS"	"757 3RD AVE # E"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7539	-73.9715
"579085655"	"STARBUCKS"	"200 MADISON AVE # 1"	"NEW YORK"	"NY"	"10016"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7489	-73.9827
"426820925"	"STARBUCKS"	"625 8TH AVE # 114"	"NEW YORK"	"NY"	"10018"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7562	-73.9907
"579017005"	"STARBUCKS"	"296 3RD AVE # 300"	"NEW YORK"	"NY"	"10010"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7388	-73.9835
"578997496"	"STARBUCKS"	"48 W 73RD ST"	"NEW YORK"	"NY"	"10023"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7778	-73.9782
"578883506"	"STARBUCKS"	"322 W 57TH ST"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7668	-73.9842
